datetime,t2m,mer,mror,msmr,mtpr,sd,swvl1,sd_diff,mtpr_1days,mtpr_2days,mtpr_3days,mtpr_4days,mtpr_5days,mtpr_6days,mtpr_7days,msmr_1days,msmr_2days,msmr_3days,msmr_4days,msmr_5days,msmr_6days,msmr_7days
2020-02-19,273.57565,-1.0258109e-05,2.7757292e-06,3.515141e-07,0.0,0.02702174,0.30776387,-0.000116445124,0.0,7.309763e-07,5.9032525e-05,6.3772236e-06,7.8347745e-07,6.7059385e-09,5.0193716e-09,2.1864446e-07,1.319903e-06,6.3468833e-06,6.333576e-07,1.2327966e-06,1.825949e-06,2.3457633e-06
2020-02-20,275.53082,-1.0047483e-05,2.7965764e-06,1.4162205e-06,0.0,0.026889304,0.30189183,-0.00013243593,0.0,0.0,7.309763e-07,5.9032525e-05,6.3772236e-06,7.8347745e-07,6.7059385e-09,3.515141e-07,2.1864446e-07,1.319903e-06,6.3468833e-06,6.333576e-07,1.2327966e-06,1.825949e-06
2020-02-21,276.6173,-9.784244e-06,2.9075036e-06,3.075828e-06,0.0,0.026659548,0.29856843,-0.00022975542,0.0,0.0,0.0,7.309763e-07,5.9032525e-05,6.3772236e-06,7.8347745e-07,1.4162205e-06,3.515141e-07,2.1864446e-07,1.319903e-06,6.3468833e-06,6.333576e-07,1.2327966e-06
2020-02-22,277.58472,-1.0519311e-05,3.0406302e-06,4.609406e-06,2.5971705e-10,0.026304012,0.29414186,-0.00035553612,0.0,0.0,0.0,0.0,7.309763e-07,5.9032525e-05,6.3772236e-06,3.075828e-06,1.4162205e-06,3.515141e-07,2.1864446e-07,1.319903e-06,6.3468833e-06,6.333576e-07
2020-02-23,277.80963,-6.5485165e-06,3.2060464e-06,4.9081673e-06,3.144312e-06,0.025812645,0.2904127,-0.00049136765,2.5971705e-10,0.0,0.0,0.0,0.0,7.309763e-07,5.9032525e-05,4.609406e-06,3.075828e-06,1.4162205e-06,3.515141e-07,2.1864446e-07,1.319903e-06,6.3468833e-06
2020-02-24,275.50525,-1.0602956e-05,2.7903513e-06,1.6289349e-06,7.4864806e-07,0.025565816,0.28952727,-0.00024682842,3.144312e-06,2.5971705e-10,0.0,0.0,0.0,0.0,7.309763e-07,4.9081673e-06,4.609406e-06,3.075828e-06,1.4162205e-06,3.515141e-07,2.1864446e-07,1.319903e-06
2020-02-25,277.22913,-1.12106e-05,2.8871102e-06,3.229726e-06,0.0,0.025368618,0.2825984,-0.00019719824,7.4864806e-07,3.144312e-06,2.5971705e-10,0.0,0.0,0.0,0.0,1.6289349e-06,4.9081673e-06,4.609406e-06,3.075828e-06,1.4162205e-06,3.515141e-07,2.1864446e-07
2020-02-26,278.72925,-1.1004022e-05,3.1346633e-06,6.5346767e-06,0.0,0.024903756,0.2790754,-0.0004648622,0.0,7.4864806e-07,3.144312e-06,2.5971705e-10,0.0,0.0,0.0,3.229726e-06,1.6289349e-06,4.9081673e-06,4.609406e-06,3.075828e-06,1.4162205e-06,3.515141e-07
2020-02-27,278.80426,-1.1539799e-05,3.166919e-06,7.757138e-06,0.0,0.024228552,0.2765906,-0.0006752033,0.0,0.0,7.4864806e-07,3.144312e-06,2.5971705e-10,0.0,0.0,6.5346767e-06,3.229726e-06,1.6289349e-06,4.9081673e-06,4.609406e-06,3.075828e-06,1.4162205e-06
2020-02-28,279.768,-1.10522915e-05,3.1167526e-06,8.080954e-06,1.0809994e-10,0.023513146,0.27466264,-0.0007154066,0.0,0.0,0.0,7.4864806e-07,3.144312e-06,2.5971705e-10,0.0,7.757138e-06,6.5346767e-06,3.229726e-06,1.6289349e-06,4.9081673e-06,4.609406e-06,3.075828e-06
2020-02-29,276.8538,-7.654009e-06,2.7400533e-06,3.355762e-06,3.4702296e-06,0.022785049,0.26997972,-0.0007280968,1.0809994e-10,0.0,0.0,0.0,7.4864806e-07,3.144312e-06,2.5971705e-10,8.080954e-06,7.757138e-06,6.5346767e-06,3.229726e-06,1.6289349e-06,4.9081673e-06,4.609406e-06
2020-03-01,273.2615,-9.146196e-06,2.34588e-06,3.3248875e-09,4.565609e-06,0.022828445,0.265037,0.0,3.4702296e-06,1.0809994e-10,0.0,0.0,0.0,7.4864806e-07,3.144312e-06,3.355762e-06,8.080954e-06,7.757138e-06,6.5346767e-06,3.229726e-06,1.6289349e-06,4.9081673e-06
2020-03-02,275.13788,-8.890126e-06,2.4315325e-06,1.7014006e-06,2.1329852e-08,0.022674078,0.2613094,-0.00015436672,4.565609e-06,3.4702296e-06,1.0809994e-10,0.0,0.0,0.0,7.4864806e-07,3.3248875e-09,3.355762e-06,8.080954e-06,7.757138e-06,6.5346767e-06,3.229726e-06,1.6289349e-06
2020-03-03,278.81747,-9.418431e-06,3.1749157e-06,1.1458512e-05,3.324794e-08,0.02229373,0.2585109,-0.0003803484,2.1329852e-08,4.565609e-06,3.4702296e-06,1.0809994e-10,0.0,0.0,0.0,1.7014006e-06,3.3248875e-09,3.355762e-06,8.080954e-06,7.757138e-06,6.5346767e-06,3.229726e-06
2020-03-04,280.1131,-1.0945378e-05,3.2290502e-06,1.0570725e-05,1.3499327e-08,0.021107888,0.25786287,-0.0011858419,3.324794e-08,2.1329852e-08,4.565609e-06,3.4702296e-06,1.0809994e-10,0.0,0.0,1.1458512e-05,1.7014006e-06,3.3248875e-09,3.355762e-06,8.080954e-06,7.757138e-06,6.5346767e-06
2020-03-05,280.28754,-1.1805187e-05,3.0663264e-06,1.0000963e-05,3.3313492e-09,0.020171663,0.2562724,-0.00093622506,1.3499327e-08,3.324794e-08,2.1329852e-08,4.565609e-06,3.4702296e-06,1.0809994e-10,0.0,1.0570725e-05,1.1458512e-05,1.7014006e-06,3.3248875e-09,3.355762e-06,8.080954e-06,7.757138e-06
2020-03-06,280.3051,-8.507269e-06,3.3905505e-06,1.2199662e-05,1.4034448e-07,0.019185495,0.25276294,-0.0009861682,3.3313492e-09,1.3499327e-08,3.324794e-08,2.1329852e-08,4.565609e-06,3.4702296e-06,1.0809994e-10,1.0000963e-05,1.0570725e-05,1.1458512e-05,1.7014006e-06,3.3248875e-09,3.355762e-06,8.080954e-06
2020-03-07,276.76398,-1.1835034e-05,5.05755e-06,8.544382e-06,8.996426e-05,0.02016895,0.2662433,0.0,1.4034448e-07,3.3313492e-09,1.3499327e-08,3.324794e-08,2.1329852e-08,4.565609e-06,3.4702296e-06,1.2199662e-05,1.0000963e-05,1.0570725e-05,1.1458512e-05,1.7014006e-06,3.3248875e-09,3.355762e-06
2020-03-08,274.7595,-9.02048e-06,2.7856445e-06,3.4846573e-06,2.4098288e-05,0.021174926,0.2830239,0.0,8.996426e-05,1.4034448e-07,3.3313492e-09,1.3499327e-08,3.324794e-08,2.1329852e-08,4.565609e-06,8.544382e-06,1.2199662e-05,1.0000963e-05,1.0570725e-05,1.1458512e-05,1.7014006e-06,3.3248875e-09
2020-03-09,275.99066,-1.04162145e-05,2.8622328e-06,4.9948367e-06,1.5760384e-05,0.021086099,0.2860304,-8.8827685e-05,2.4098288e-05,8.996426e-05,1.4034448e-07,3.3313492e-09,1.3499327e-08,3.324794e-08,2.1329852e-08,3.4846573e-06,8.544382e-06,1.2199662e-05,1.0000963e-05,1.0570725e-05,1.1458512e-05,1.7014006e-06
2020-03-10,277.1379,-1.1428369e-05,2.5782156e-06,7.270666e-06,4.838376e-07,0.020506507,0.28760973,-0.00057959184,1.5760384e-05,2.4098288e-05,8.996426e-05,1.4034448e-07,3.3313492e-09,1.3499327e-08,3.324794e-08,4.9948367e-06,3.4846573e-06,8.544382e-06,1.2199662e-05,1.0000963e-05,1.0570725e-05,1.1458512e-05
2020-03-11,279.92365,-1.3268937e-05,2.9769017e-06,1.1328196e-05,0.0,0.019655613,0.2834126,-0.00085089356,4.838376e-07,1.5760384e-05,2.4098288e-05,8.996426e-05,1.4034448e-07,3.3313492e-09,1.3499327e-08,7.270666e-06,4.9948367e-06,3.4846573e-06,8.544382e-06,1.2199662e-05,1.0000963e-05,1.0570725e-05
2020-03-12,279.23184,-1.3693634e-05,2.7675399e-06,7.0387223e-06,7.680431e-09,0.018607117,0.2764726,-0.001048496,0.0,4.838376e-07,1.5760384e-05,2.4098288e-05,8.996426e-05,1.4034448e-07,3.3313492e-09,1.1328196e-05,7.270666e-06,4.9948367e-06,3.4846573e-06,8.544382e-06,1.2199662e-05,1.0000963e-05
2020-03-13,279.03598,-1.3107361e-05,2.4262292e-06,4.6425553e-06,9.188807e-08,0.018040497,0.26399478,-0.0005666204,7.680431e-09,0.0,4.838376e-07,1.5760384e-05,2.4098288e-05,8.996426e-05,1.4034448e-07,7.0387223e-06,1.1328196e-05,7.270666e-06,4.9948367e-06,3.4846573e-06,8.544382e-06,1.2199662e-05
2020-03-14,275.54654,-1.1935761e-05,3.220329e-06,5.6404183e-06,7.4229116e-05,0.020017076,0.2635399,0.0,9.188807e-08,7.680431e-09,0.0,4.838376e-07,1.5760384e-05,2.4098288e-05,8.996426e-05,4.6425553e-06,7.0387223e-06,1.1328196e-05,7.270666e-06,4.9948367e-06,3.4846573e-06,8.544382e-06
2020-03-15,272.61633,-9.602995e-06,3.0000067e-06,7.3314727e-06,9.9722485e-05,0.023379264,0.27039367,0.0,7.4229116e-05,9.188807e-08,7.680431e-09,0.0,4.838376e-07,1.5760384e-05,2.4098288e-05,5.6404183e-06,4.6425553e-06,7.0387223e-06,1.1328196e-05,7.270666e-06,4.9948367e-06,3.4846573e-06
2020-03-16,272.61472,-1.0377365e-05,3.085382e-06,1.1937542e-05,4.991832e-05,0.024370851,0.2771546,0.0,9.9722485e-05,7.4229116e-05,9.188807e-08,7.680431e-09,0.0,4.838376e-07,1.5760384e-05,7.3314727e-06,5.6404183e-06,4.6425553e-06,7.0387223e-06,1.1328196e-05,7.270666e-06,4.9948367e-06
2020-03-17,275.465,-9.0168e-06,3.7552052e-06,1.6166428e-05,5.8380076e-05,0.023907067,0.2932542,-0.00046378374,4.991832e-05,9.9722485e-05,7.4229116e-05,9.188807e-08,7.680431e-09,0.0,4.838376e-07,1.1937542e-05,7.3314727e-06,5.6404183e-06,4.6425553e-06,7.0387223e-06,1.1328196e-05,7.270666e-06
2020-03-18,274.97815,-1.1526396e-05,3.2217945e-06,9.02981e-06,6.306906e-05,0.025255226,0.3067615,0.0,5.8380076e-05,4.991832e-05,9.9722485e-05,7.4229116e-05,9.188807e-08,7.680431e-09,0.0,1.6166428e-05,1.1937542e-05,7.3314727e-06,5.6404183e-06,4.6425553e-06,7.0387223e-06,1.1328196e-05
2020-03-19,274.0367,-1.0914325e-05,2.5690763e-06,6.5492072e-06,2.3910903e-07,0.0237077,0.30674905,-0.0015475247,6.306906e-05,5.8380076e-05,4.991832e-05,9.9722485e-05,7.4229116e-05,9.188807e-08,7.680431e-09,9.02981e-06,1.6166428e-05,1.1937542e-05,7.3314727e-06,5.6404183e-06,4.6425553e-06,7.0387223e-06
